Year,Country,AvgYearlyTemp,AvgTempUncertainty
1865,PRT,14.759833333333333,1.0865
1865,PRY,22.92108333333334,1.6578333333333333
1865,QAT,26.596999999999998,1.6700833333333331
1865,ROU,8.345666666666668,1.4502499999999998
1865,SAU,25.4735,1.5110833333333333
1865,SEN,27.68433333333333,1.29375
1865,SGP,26.154583333333335,0.97375
1865,SLE,25.692166666666665,1.0765
1865,SLV,24.610833333333332,1.1713333333333331
1865,SMR,13.931583333333334,1.0555833333333333
1865,SRB,9.709333333333335,1.1890833333333333
1865,SUR,25.8135,0.89825
1865,SVK,7.216749999999998,0.973
1865,SVN,9.717916666666666,1.0108333333333333
1865,SWE,1.893,1.0656666666666665
1865,THA,25.772916666666664,1.3784166666666666
1865,TJK,3.42825,2.2096666666666667
1865,TKM,14.2415,2.246
1865,TUN,19.848916666666668,1.2940833333333333
1865,TUR,11.502916666666666,1.191916666666667
1865,TWN,21.452363636363636,1.800272727272727
1865,UKR,7.179250000000001,1.01875
1865,URY,17.318833333333334,1.3849166666666664
1865,UZB,11.66825,2.4003333333333337
1865,ZAF,17.198583333333335,1.5517500000000004
1866,ABW,27.25041666666667,1.0327499999999998
1866,AFG,13.417833333333332,2.2495
1866,AIA,26.219583333333333,0.9060833333333335
1866,ALB,12.802333333333332,0.8432499999999999
1866,AND,11.558666666666669,0.8484166666666666
1866,ARE,27.259500000000003,1.4723333333333333
1866,ARG,14.39625,1.30975
1866,ARM,8.228416666666666,1.1660000000000001
1866,AUS,21.417,1.3195
1866,AUT,6.606916666666667,0.7878333333333335
1866,AZE,10.732333333333331,1.1623333333333334
1866,BEL,9.838666666666667,0.7840833333333332
1866,BGD,24.770666666666667,1.27175
1866,BGR,10.528916666666667,1.0468333333333333
1866,BHR,25.454333333333334,1.72325
1866,BHS,25.027666666666672,1.1850833333333335
1866,BLM,26.219583333333333,0.9060833333333335
1866,BLR,6.4025,0.8301666666666665
1866,BLZ,24.548666666666666,1.0250000000000001
1866,BRA,24.33866666666667,0.9329166666666667
1866,BRB,26.126,0.8443333333333335
1866,BTN,11.670416666666666,1.4297500000000003
1866,BWA,21.63191666666667,1.6619166666666667
1866,CAN,-5.967916666666667,1.9309166666666666
1866,CHE,7.370416666666666,0.8845833333333335
1866,CHL,9.075250000000002,1.2296666666666667
1866,CHN,6.410416666666667,1.2005
1866,COL,24.112750000000002,0.9735
1866,CRI,24.851083333333335,0.99775
1866,CUB,24.988666666666663,1.1089999999999998
1866,CUW,26.731000000000005,1.0334999999999999
1866,CXR,25.282833333333333,0.8737499999999999
1866,CYM,26.231749999999995,1.0741666666666667
1866,CYP,18.792916666666667,1.0014166666666666
1866,DEU,8.61125,0.7746666666666666
1866,DMA,25.76041666666666,0.85975
1866,DNK,-19.846333333333337,2.4735833333333335
1866,DOM,24.94416666666667,1.0270833333333333
1866,DZA,22.925750000000004,1.49975
1866,ECU,21.227777777777778,1.0435555555555556
1866,EGY,22.706333333333333,1.4157499999999998
1866,ESH,22.063833333333335,1.4890833333333335
1866,ESP,13.708249999999998,0.8335
1866,EST,5.007750000000001,0.7480000000000001
1866,FIN,0.5366666666666662,0.8989999999999999
1866,FRA,13.053916666666668,1.1075
1866,FRO,5.922083333333334,1.2111666666666667
1866,GEO,7.848083333333334,1.0579166666666666
1866,GGY,11.190666666666665,0.7928333333333333
1866,GIN,25.556,0.9989999999999999
1866,GLP,25.954500000000007,0.8882500000000001
1866,GMB,26.935999999999996,1.1506
1866,GRC,14.993583333333333,1.0431666666666668
1866,GRD,26.403833333333335,0.8989999999999999
1866,GRL,-20.419583333333332,2.544333333333334
1866,GTM,22.60633333333334,1.01525
1866,GUF,25.492166666666666,0.8216666666666668
1866,GUY,25.622416666666666,0.9166666666666666
1866,HKG,22.31358333333333,1.4841666666666666
1866,HND,24.079583333333332,1.0010000000000001
1866,HRV,11.584083333333332,0.7678333333333334
1866,HTI,25.611749999999997,1.0559166666666666
1866,HUN,10.146666666666667,0.81975
1866,IDN,25.261416666666666,0.8287499999999999
1866,IND,23.822999999999997,1.2338333333333333
1866,IRL,9.283583333333333,0.8935833333333333
1866,IRQ,21.43575,1.4435
1866,ISL,-0.07575000000000028,2.173666666666667
1866,ISR,19.714833333333335,1.0474166666666667
1866,ITA,12.857666666666665,0.7475833333333334
1866,JAM,25.24466666666667,1.1345833333333333
1866,JEY,11.190666666666665,0.7928333333333333
1866,JOR,19.37775,1.1433333333333335
1866,JPN,11.225166666666667,1.6596666666666666
1866,KAZ,5.021833333333333,2.002666666666667
1866,KGZ,2.815666666666667,2.381666666666667
1866,KHM,26.349833333333336,1.0965000000000003
1866,KWT,24.57791666666667,1.7453333333333336
1866,LBN,17.700833333333332,1.0460833333333335
1866,LBR,25.302,0.8960000000000001
1866,LBY,22.319583333333338,1.5131666666666665
1866,LCA,26.29433333333333,0.8674166666666667
1866,LIE,5.01425,0.9233333333333333
1866,LKA,27.134,1.4422500000000003
1866,LSO,13.505583333333334,1.4728333333333332
1866,LTU,6.469083333333333,0.757
1866,LUX,9.558416666666668,0.7987500000000001
1866,LVA,5.722833333333334,0.7523333333333334
1866,MAR,17.501916666666666,1.272
1866,MCO,9.237749999999998,0.8344999999999999
1866,MEX,20.5665,1.1971666666666667
1866,MLI,27.3298,1.4492
1866,MLT,18.580916666666667,0.8923333333333332
1866,MNE,10.416500000000001,0.8111666666666668
1866,MNG,-0.6351666666666653,2.467
1866,MRT,27.221666666666664,1.6199999999999999
1866,MSR,26.001666666666665,0.8998333333333334
1866,MTQ,25.76041666666666,0.85975
1866,MYS,25.43241666666667,0.8230000000000001
1866,NAM,20.241250000000004,1.2819166666666664
1866,NCL,22.5895,1.2569166666666665
1866,NIC,25.263083333333338,0.9899166666666667
1866,NLD,9.864583333333334,0.8144999999999999
1866,NOR,-0.4681666666666667,1.2347499999999998
1866,NPL,14.65775,1.5810833333333332
1866,NZL,10.638166666666667,0.9830833333333331
1866,PAN,25.5025,1.0236666666666667
1866,PHL,26.065583333333336,0.96975
1866,POL,8.050166666666664,0.7619166666666667
1866,PRI,24.926333333333332,0.9614166666666666
1866,PRT,14.609083333333333,0.8627500000000001
1866,PRY,22.901583333333335,1.6145833333333333
1866,QAT,26.35575,1.6475833333333334
1866,ROU,9.012416666666667,0.96075
1866,SAU,25.253583333333335,1.4541666666666668
1866,SEN,27.4224,1.1831999999999998
1866,SGP,26.12366666666667,0.8434166666666667
1866,SLE,25.951,0.9408
1866,SLV,24.312166666666666,1.007
1866,SMR,13.915166666666666,0.7956666666666666
1866,SRB,10.223833333333333,0.8659166666666668
1866,SUR,25.91616666666667,0.8682500000000001
1866,SVK,8.081999999999999,0.8200833333333333
1866,SVN,9.886666666666667,0.8508333333333336
1866,SWE,1.8314166666666665,0.78275
1866,THA,25.82325,1.1824166666666664
1866,TJK,3.477916666666667,2.2739166666666666
1866,TKM,14.154000000000002,2.2319166666666668
1866,TUN,19.99741666666667,1.2067500000000002
1866,TUR,11.412166666666666,1.0043333333333335
1866,TWN,21.591666666666665,1.402
1866,UKR,7.90675,0.8416666666666667
1866,URY,17.022000000000002,1.3941666666666668
1866,UZB,11.749083333333333,2.4518333333333335
1866,ZAF,17.06591666666667,1.3383333333333332
1867,ABW,27.634083333333326,1.2352500000000002
1867,AFG,13.975166666666667,2.2625
1867,AIA,26.199749999999998,1.1101666666666665
1867,ALB,12.665583333333332,1.08625
1867,AND,11.277666666666667,0.9869166666666667
1867,ARE,27.59425,1.5128333333333333
1867,ARG,14.257416666666666,1.420333333333333
1867,ARM,8.276583333333333,1.51525
1867,ASM,26.360333333333333,0.9661666666666667
1867,AUS,21.643833333333333,1.3687499999999997
1867,AUT,6.086083333333334,0.9910000000000001
1867,AZE,10.895666666666669,1.38375
1867,BEL,9.182250000000002,0.9875833333333334
1867,BGD,24.75208333333333,1.2399166666666668
1867,BGR,10.217166666666667,1.34575
1867,BHR,25.794083333333333,1.7526666666666666
1867,BHS,24.884166666666673,1.3575
1867,BLM,26.199749999999998,1.1101666666666665
1867,BLR,4.478666666666667,1.0946666666666667
1867,BLZ,25.030083333333334,1.1074166666666665
1867,BRA,24.493250000000003,1.0114166666666666
1867,BRB,26.198750000000004,1.0080833333333332
1867,BTN,11.737833333333333,1.4355833333333334
1867,BWA,21.737,1.7079166666666667
1867,CAN,-5.722999999999999,2.023833333333333
1867,CHE,6.8745,0.9739999999999999
1867,CHL,9.0175,1.3240833333333335
1867,CHN,6.759166666666666,1.2645833333333334
1867,COL,24.485500000000002,1.0446666666666666
1867,CRI,25.360250000000008,1.1544999999999996
1867,CUB,25.17141666666667,1.3654166666666665
1867,CUW,27.081500000000005,1.2043333333333335
1867,CXR,25.281833333333335,1.0170000000000001
1867,CYM,26.551166666666663,1.3215000000000001
1867,CYP,18.694666666666667,1.2583333333333333
1867,DEU,7.791333333333334,0.983
1867,DMA,25.824583333333337,1.0513333333333335
1867,DNK,-18.257833333333334,2.3980833333333336
1867,DOM,25.15025,1.3783333333333332
1867,DZA,23.350250000000003,1.5741666666666667
1867,ECU,21.575333333333333,1.0779999999999998
1867,EGY,22.772000000000002,1.5448333333333337
1867,ESH,22.647166666666667,1.6818333333333328
1867,ESP,13.89625,1.0595
1867,EST,2.558666666666666,1.0468333333333333
1867,FIN,-1.5406666666666666,1.1289999999999998
1867,FJI,24.69575,1.10625
1867,FRA,12.663333333333334,1.1945000000000001
1867,FRO,6.352499999999999,1.965583333333333
1867,GEO,7.812333333333334,1.422666666666667
1867,GGY,10.65525,1.0079999999999998
1867,GLP,25.998083333333337,1.08275
1867,GRC,14.793916666666666,1.3425833333333335
1867,GRD,26.500416666666666,1.0135833333333333
1867,GRL,-18.77208333333333,2.465666666666667
1867,GTM,23.079916666666666,1.0944166666666668
1867,GUF,25.625249999999998,0.9296666666666669
1867,GUY,25.79716666666667,0.98425
1867,HKG,22.632499999999997,1.427583333333333
1867,HND,24.537833333333335,1.10625
1867,HRV,11.369166666666667,1.0495
1867,HTI,25.911083333333337,1.4329166666666666
1867,HUN,9.449416666666666,1.0671666666666664
1867,IDN,25.31775,0.9227500000000001
1867,IND,23.89816666666667,1.2023333333333335
1867,IRL,9.194083333333333,1.0487499999999998
1867,IRQ,21.58775,1.5759166666666669
1867,ISL,0.8950833333333331,2.1238333333333332
1867,ISR,19.796000000000003,1.2505
1867,ITA,12.862500000000002,0.9676666666666667
1867,JAM,25.639333333333337,1.55525
1867,JEY,10.65525,1.0079999999999998
1867,JOR,19.44891666666667,1.3264166666666666
1867,JPN,11.719333333333331,1.5064166666666665
1867,KAZ,5.982833333333333,2.0223333333333335
1867,KGZ,3.7629166666666674,2.3804166666666666
1867,KHM,26.318,1.1029166666666665
1867,KWT,24.8985,1.7813333333333334
1867,LBN,17.657833333333333,1.24825
1867,LBY,22.456583333333338,1.62775
1867,LCA,26.373500000000003,1.0160833333333332
1867,LIE,4.442083333333333,1.0408333333333333
1867,LKA,27.081833333333336,1.0889166666666668
1867,LSO,13.574750000000002,1.5211666666666668
1867,LTU,4.262833333333333,1.0759999999999998
1867,LUX,8.908333333333333,0.9644999999999998
1867,LVA,3.395666666666667,1.069
1867,MAR,18.03008333333333,1.4430000000000003
1867,MCO,9.040583333333332,0.9518333333333334
1867,MEX,21.294,1.3564999999999998
1867,MLT,18.674583333333334,1.0705833333333332
1867,MNE,10.218666666666667,1.0705
1867,MNG,-0.04941666666666696,2.620416666666667
1867,MRT,27.793333333333337,1.7669166666666667
1867,MSR,26.040333333333336,1.0938333333333332
1867,MTQ,25.824583333333337,1.0513333333333335
1867,MYS,25.442666666666668,0.8920833333333333
1867,NAM,20.337666666666667,1.3416666666666668
1867,NCL,22.574583333333337,1.1758333333333335
1867,NIC,25.76391666666667,1.1367500000000001
1867,NIU,24.817833333333336,1.1599166666666665
1867,NLD,9.1715,1.0140833333333332
1867,NOR,-1.654583333333333,1.529
1867,NPL,14.77525,1.5828333333333333
1867,NZL,10.519250000000001,1.0610833333333334
1867,PAN,26.004166666666674,1.1955000000000002
1867,PHL,26.24590909090909,1.0009090909090907
1867,POL,6.620916666666667,0.9995833333333333
1867,PRI,25.00975,1.2048333333333334
1867,PRT,14.922083333333331,1.0182499999999999
1867,PRY,22.8505,1.6861666666666668
1867,QAT,26.682000000000002,1.6817499999999999
1867,ROU,8.456999999999999,1.249666666666667
1867,SAU,25.48541666666667,1.5250833333333331
1867,SGP,26.041750000000008,0.9434166666666668
1867,SLB,26.286272727272728,0.8814545454545454
1867,SLV,24.785749999999997,1.0923333333333334
1867,SMR,13.992416666666665,1.0539166666666666
1867,SRB,9.867166666666668,1.133333333333333
1867,SUR,26.066750000000003,0.9631666666666666
1867,SVK,7.119416666666666,1.0159166666666668
1867,SVN,9.726750000000001,1.0583333333333333
1867,SWE,0.11925000000000023,1.0893333333333335
1867,THA,25.718833333333336,1.1734166666666666
1867,TJK,4.2668333333333335,2.2510833333333333
1867,TKM,14.783833333333336,2.254
1867,TON,22.941333333333333,1.1915833333333334
1867,TUN,20.194,1.2976666666666665
1867,TUR,11.230083333333333,1.3244166666666668
1867,TWN,21.47,1.391090909090909
1867,UKR,7.037916666666665,1.1450833333333332
1867,URY,16.820333333333334,1.5465000000000002
1867,UZB,12.535166666666663,2.425
1867,WSM,26.072666666666667,0.9570833333333333
1867,ZAF,17.117,1.39075
1868,ABW,27.857583333333334,1.3305833333333335
1868,AFG,13.6935,2.3640833333333333
1868,AIA,26.459333333333337,1.1030833333333334
1868,ALB,12.73975,0.9628333333333333
1868,AND,11.509833333333333,0.9714999999999998
1868,ARE,27.469750000000005,1.4990833333333333
1868,ARG,14.396499999999998,1.2780000000000002
1868,ARM,8.273583333333333,1.29925
1868,ASM,25.828833333333336,0.9248333333333333
1868,AUS,21.447583333333338,1.3149166666666667
1868,AUT,7.250083333333333,0.9045
1868,AZE,10.973833333333332,1.413
1868,BEL,10.602416666666668,0.8652499999999997
1868,BFA,27.248818181818184,1.4587272727272727
1868,BGD,24.402666666666665,1.3891666666666669
1868,BGR,10.41975,1.1818333333333333
1868,BHR,25.683000000000003,1.7794999999999999
1868,BHS,24.900750000000002,1.3696666666666666
1868,BLM,26.459333333333337,1.1030833333333334
1868,BLR,6.203250000000001,1.0029166666666665
1868,BLZ,24.428,1.02725
1868,BRA,24.610416666666666,0.992
1868,BRB,26.281333333333333,0.9417499999999999
1868,BTN,11.391666666666666,1.4717500000000001
1868,BWA,21.41191666666667,1.691
1868,CAN,-5.805,1.9645000000000001
1868,CHE,7.696999999999999,0.8879166666666666
1868,CHL,8.9845,1.1763333333333335
1868,CHN,6.415499999999999,1.1494166666666665
1868,COL,24.45233333333334,1.0235
1868,CRI,25.157166666666665,1.0658333333333332
1868,CUB,25.186333333333334,1.3394166666666667
1868,CUW,27.292333333333335,1.2930833333333334
1868,CXR,25.470333333333333,0.9051666666666667
1868,CYM,26.415000000000003,1.2249166666666669
1868,CYP,18.35541666666667,1.1995
1868,DEU,9.36025,0.842
1868,DMA,26.001166666666673,0.9872500000000001
1868,DNK,-19.57025,2.579
1868,DOM,25.365000000000006,1.4243333333333332
1868,DZA,22.50691666666667,1.4189999999999998
1868,ECU,21.4195,1.0447500000000003
1868,EGY,22.28691666666667,1.5785833333333332
1868,ESH,22.068749999999998,1.4619166666666665
1868,ESP,13.895083333333334,0.8956666666666667
1868,EST,5.070166666666667,0.9731666666666666
1868,FIN,1.2190000000000003,1.0870833333333334
1868,FJI,23.369166666666672,0.969
1868,FRA,13.267666666666665,1.1521666666666668
1868,FRO,7.069,1.8780833333333335
1868,GEO,7.6818333333333335,1.1475833333333334
1868,GGY,11.664499999999999,0.8921666666666664
1868,GIN,24.750999999999998,1.5198181818181817
1868,GLP,26.210583333333332,1.0520000000000003
1868,GMB,26.749545454545455,1.9729999999999999
1868,GRC,14.808166666666667,1.1126666666666667
1868,GRD,26.50391666666667,0.9753333333333334
1868,GRL,-20.1555,2.6507500000000004
1868,GTM,22.496666666666666,1.0283333333333333
1868,GUF,25.3235,0.8396666666666666
1868,GUY,25.53833333333333,0.9050833333333332
1868,HKG,22.870416666666667,1.7396666666666667
1868,HND,24.154416666666673,1.0274166666666664
1868,HRV,11.976666666666667,0.9267500000000001
1868,HTI,26.141333333333336,1.4697500000000001
1868,HUN,10.592583333333332,0.9554166666666667
1868,IDN,25.329333333333338,0.8811666666666667
1868,IND,23.68408333333333,1.231
1868,IRL,9.996666666666668,1.0847499999999999
1868,IRQ,21.53,1.5678333333333334
1868,ISL,1.174666666666667,1.78425
1868,ISR,19.336166666666667,1.353666666666667
1868,ITA,12.9035,0.8184166666666667
1868,JAM,26.041499999999996,1.4930833333333335
1868,JEY,11.664499999999999,0.8921666666666664
1868,JOR,19.1095,1.4003333333333334
1868,JPN,11.643999999999998,1.3709166666666668
1868,KAZ,4.662416666666667,2.118333333333333
1868,KGZ,2.768666666666667,2.4553333333333334
1868,KHM,26.5185,1.4026666666666667
1868,KWT,24.807416666666672,1.8224999999999998
1868,LBN,17.2545,1.2860833333333332
1868,LBR,24.824545454545454,1.2296363636363639
1868,LBY,21.789,1.5510833333333336
1868,LCA,26.4825,0.9663333333333336
1868,LIE,5.535416666666666,0.9462500000000001
1868,LKA,27.308416666666663,1.47525
1868,LSO,13.217583333333335,1.5165833333333334
1868,LTU,6.511583333333333,0.926
1868,LUX,10.277583333333334,0.8562500000000001
1868,LVA,5.757083333333334,0.9550833333333332
1868,MAR,17.357750000000003,1.1341666666666668
1868,MCO,9.253749999999998,0.93975
1868,MEX,20.470583333333334,1.1476666666666666
1868,MLI,27.35672727272727,1.5205454545454544
1868,MLT,18.119583333333335,0.9221666666666666
1868,MNE,10.471000000000002,0.9540833333333333
1868,MNG,-0.9052499999999997,2.3095833333333338
1868,MRT,27.079500000000007,1.6940833333333332
1868,MSR,26.261833333333332,1.0720000000000003
1868,MTQ,26.001166666666673,0.9872500000000001
1868,MYS,25.536166666666663,0.9522500000000002
1868,NAM,20.005000000000003,1.3280833333333337
1868,NCL,21.993,1.1286666666666665
1868,NIC,25.482083333333335,1.0464166666666666
1868,NIU,23.84,1.0996666666666666
1868,NLD,10.729083333333334,0.8859166666666667
1868,NOR,0.2804166666666668,1.3821666666666665
1868,NPL,14.422583333333336,1.58625
1868,NZL,9.669500000000001,1.1496666666666666
1868,PAN,25.979833333333335,1.1204166666666666
1868,PHL,26.26483333333333,1.0501666666666665
1868,POL,8.482416666666666,0.85475
1868,PRI,25.2655,1.2474166666666666
1868,PRT,15.15525,0.9137500000000002
1868,PRY,23.27433333333333,1.6419999999999997
1868,QAT,26.571083333333334,1.6982500000000005
1868,ROU,9.018,1.1250000000000002
1868,SAU,25.242500000000003,1.5345833333333332
1868,SEN,27.10554545454545,1.9701818181818183
1868,SGP,26.145,1.0802500000000002
1868,SLB,25.900600000000004,0.8406
1868,SLE,25.424818181818182,1.4268181818181818
1868,SLV,24.300583333333332,1.0187499999999998
1868,SMR,14.196166666666665,0.8661666666666665
1868,SRB,10.360083333333334,1.0156666666666667
1868,SUR,25.76666666666667,0.8703333333333334
1868,SVK,8.551,0.9178333333333334
1868,SVN,10.413583333333333,0.9523333333333334
1868,SWE,2.7245000000000004,1.0029166666666665
1868,THA,25.761083333333335,1.4817500000000001
1868,TJK,3.609166666666667,2.361666666666667
1868,TKM,14.402666666666669,2.4420000000000006
1868,TON,21.383,1.0825
1868,TUN,19.59125,1.2361666666666669
1868,TUR,11.246333333333334,1.0956666666666666
1868,TWN,21.942166666666665,1.5825000000000002
1868,UKR,7.716083333333334,0.9776666666666666
1868,URY,17.339083333333335,1.46175
1868,UZB,11.806416666666669,2.59675
1868,WSM,25.601166666666668,0.9126666666666668
1868,ZAF,16.74383333333333,1.3923333333333334
1869,ABW,28.24533333333333,1.04125
1869,AFG,13.778083333333335,2.3002499999999997
1869,AIA,26.411166666666674,1.0260833333333335
1869,ALB,12.534833333333333,1.0585833333333334
1869,AND,11.072333333333333,0.9418333333333334
1869,ARE,26.99618181818182,1.4774545454545456
1869,ARG,14.156999999999998,1.5047499999999998
1869,ARM,8.700416666666666,1.5722499999999997
1869,ASM,26.319300000000005,0.9388
1869,AUS,21.52158333333333,1.3353333333333335
1869,AUT,6.420083333333334,0.9555833333333336
1869,AZE,11.373333333333333,1.5280833333333337
1869,BEL,9.343666666666667,0.9784166666666668
1869,BFA,27.3585,1.4368999999999998
1869,BGD,24.389333333333337,1.4746666666666666
1869,BGR,10.655083333333332,1.1071666666666669
1869,BHR,25.923083333333334,1.7100000000000006
1869,BHS,25.13025,1.5990833333333334
1869,BLM,26.411166666666674,1.0260833333333335
1869,BLR,6.4839166666666666,1.1202500000000002
1869,BLZ,25.59391666666667,1.3284999999999998
1869,BRA,24.747333333333334,0.9749166666666668
1869,BRB,26.31925,1.0011666666666668
1869,BTN,11.426499999999999,1.5486666666666666
1869,BWA,21.737416666666665,1.6580833333333336
1869,CAN,-5.267499999999999,2.0055833333333335
1869,CHE,6.880333333333334,0.9534166666666666
1869,CHL,8.915583333333332,1.3753333333333335
1869,CHN,6.465833333333332,1.1927499999999998
1869,COL,24.929000000000002,0.9691666666666666
1869,CRI,26.050583333333336,1.1248333333333334
1869,CUB,25.699666666666662,1.3972499999999999
1869,CUW,27.641583333333333,1.0086666666666666
1869,CXR,25.4345,0.95375
1869,CYM,27.204250000000002,1.31925
1869,CYP,18.97608333333333,1.1404166666666666
1869,DEU,8.139916666666668,0.9239166666666665
1869,DMA,25.970833333333335,0.9900833333333332
1869,DNK,-18.961000000000002,2.4015000000000004
1869,DOM,25.61125,1.1395833333333334
1869,DZA,22.775000000000006,1.4930833333333335
1869,ECU,22.459400000000006,1.1572
1869,EGY,22.721000000000004,1.4720000000000002
1869,ESH,22.21833333333333,1.4801666666666666
1869,ESP,13.529416666666664,1.0456666666666665
1869,EST,5.335250000000001,1.0061666666666669
1869,FIN,1.6168333333333338,1.0655833333333333
1869,FJI,24.729300000000002,0.9663
1869,FRA,12.699583333333335,1.1938333333333333
1869,FRO,6.415583333333333,1.5875833333333331
1869,GEO,8.225583333333333,1.4792499999999997
1869,GGY,11.016833333333333,1.0179166666666666
1869,GIN,24.8126,1.4174
1869,GLP,26.186583333333335,0.9923333333333334
1869,GMB,27.151400000000006,1.8349
1869,GRC,14.832333333333336,1.1629166666666666
1869,GRD,26.67775,1.0036666666666667
1869,GRL,-19.510083333333334,2.4688333333333334
1869,GTM,23.591333333333335,1.2796666666666665
1869,GUF,25.62941666666667,0.9169999999999999
1869,GUY,25.927416666666673,1.0235
1869,HKG,22.60508333333333,1.5368333333333333
1869,HND,25.251833333333337,1.2129166666666666
1869,HRV,11.393,1.0326666666666668
1869,HTI,26.477249999999994,1.1889166666666664
1869,HUN,10.022499999999999,1.0390833333333334
1869,IDN,25.338500000000007,0.8976666666666667
1869,IND,23.733333333333334,1.2639999999999998
1869,IRL,9.643166666666666,1.0819166666666666
1869,IRQ,21.888416666666668,1.5562500000000001
1869,ISL,0.5076666666666668,2.232583333333334
1869,ISR,19.91175,1.1395000000000002
1869,ITA,12.523000000000001,0.9511666666666668
1869,JAM,26.617416666666667,1.3045000000000002
1869,JEY,11.016833333333333,1.0179166666666666
1869,JOR,19.61408333333333,1.2282499999999998
1869,JPN,11.52233333333333,1.5434166666666664
1869,KAZ,5.0475,2.1429166666666664
1869,KGZ,2.7533333333333334,2.4445833333333327
1869,KHM,26.00725,1.3356666666666666
1869,KWT,25.141416666666668,1.7593333333333334
1869,LBN,17.878083333333336,1.1571666666666667
1869,LBR,25.006300000000003,1.1523999999999996
1869,LBY,22.15025,1.5688333333333333
1869,LCA,26.549583333333334,0.9935
1869,LIE,4.685416666666666,1.015
1869,LKA,27.059416666666667,1.2292500000000002
1869,LSO,13.586666666666666,1.4492500000000001
1869,LTU,6.338083333333333,0.9914999999999999
1869,LUX,9.028416666666667,0.9520833333333334
1869,LVA,5.826249999999999,1.0030000000000001
1869,MAR,17.446666666666665,1.29375
1869,MCO,8.782000000000002,0.9441666666666667
1869,MEX,20.55725,1.4554166666666664
1869,MLI,28.1401,1.5013999999999998
1869,MLT,18.24175,1.0570833333333334
1869,MNE,10.157416666666666,1.036
1869,MNG,-0.9640000000000004,2.361333333333334
1869,MRT,27.437583333333336,1.6830833333333333
1869,MSR,26.23925,0.9985833333333333
1869,MTQ,25.970833333333335,0.9900833333333332
1869,MYS,25.38508333333333,0.9413333333333335
1869,NAM,20.340750000000003,1.2805
1869,NCL,22.210083333333333,1.0011666666666665
1869,NIC,26.50375,1.1545
1869,NIU,24.984699999999997,1.1456
1869,NLD,9.367500000000001,0.9540000000000001
1869,NOR,-0.24049999999999994,1.3598333333333334
1869,NPL,15.4572,1.5907000000000002
1869,NZL,10.24225,1.06975
1869,PAN,26.738916666666668,1.094833333333333
1869,PHL,26.302583333333335,1.022
1869,POL,7.7755833333333335,0.9396666666666667
1869,PRI,25.35183333333333,1.0544166666666668
1869,PRT,14.564416666666666,1.1316666666666666
1869,PRY,23.066083333333335,1.748666666666667
1869,QAT,26.783333333333335,1.648
1869,ROU,9.137749999999999,1.1225
1869,SAU,25.567666666666668,1.4647500000000002
1869,SEN,27.5231,1.8444000000000003
1869,SGP,25.97875,1.0610000000000002
1869,SLB,26.310000000000002,0.8454999999999998
1869,SLE,25.565700000000003,1.3184999999999998
1869,SLV,25.402083333333334,1.2241666666666668
1869,SMR,13.680583333333333,0.9935
1869,SRB,10.079083333333331,1.0675833333333333
1869,SUR,26.122083333333336,0.9743333333333332
1869,SVK,7.854416666666666,0.9663333333333334
1869,SVN,9.763166666666667,1.0503333333333333
1869,SWE,2.1644166666666664,0.9464166666666666
1869,THA,25.285166666666658,1.5336666666666667
1869,TJK,3.6361666666666665,2.299
1869,TKM,14.626083333333332,2.3698333333333337
1869,TON,23.1199,1.1425999999999998
1869,TUN,19.707833333333337,1.3068333333333333
1869,TUR,11.723500000000001,1.2086666666666668
1869,TWN,21.948333333333334,1.4494166666666664
1869,UKR,8.332083333333333,1.1922499999999998
1869,URY,16.871916666666667,1.7043333333333333
1869,UZB,12.011416666666667,2.5379166666666664
1869,WSM,26.014999999999997,0.9222999999999999
1869,ZAF,17.13483333333333,1.30375
1870,ABW,27.463083333333334,1.0645833333333332
1870,AFG,13.799333333333337,2.2769166666666663
1870,AIA,26.214249999999996,0.9879166666666666
1870,ALB,12.010250000000001,0.8794166666666668
1870,AND,10.938833333333335,0.9705833333333335
1870,ARE,27.357750000000006,1.5060833333333337
1870,ARG,14.122333333333335,1.327
1870,ARM,8.460583333333334,1.49325
1870,ASM,25.941333333333333,0.9874999999999999
1870,AUS,21.42833333333333,1.3210833333333334
1870,AUT,4.918666666666666,0.9794166666666667
1870,AZE,11.099583333333335,1.3815
1870,BEL,8.54475,0.9009166666666667
1870,BFA,27.53154545454546,1.4695454545454545
1870,BGD,24.46166666666667,1.1143333333333334
1870,BGR,9.78975,0.9271666666666666
1870,BHR,25.675166666666666,1.7824166666666665
1870,BHS,24.835916666666666,1.3988333333333334
1870,BLM,26.214249999999996,0.9879166666666666
1870,BLR,4.252916666666667,1.0998333333333332
1870,BLZ,24.85225,1.3203333333333334
1870,BRA,24.543333333333333,0.9411666666666668
1870,BRB,25.905083333333334,0.8534166666666666
1870,BTN,11.46116666666667,1.2490833333333333
1870,BWA,21.426666666666666,1.7305
1870,CAN,-4.953666666666666,1.9104166666666664
1870,CHE,6.21725,0.8954166666666666
1870,CHL,8.761166666666666,1.266416666666667
1870,CHN,6.158999999999999,1.093
1870,COL,24.266166666666667,0.9461666666666667
1870,CRI,25.22975,1.0947500000000001
1870,CUB,25.145,1.2691666666666668
1870,CUW,26.88083333333333,1.05825
1870,CXR,25.136750000000003,0.97375
1870,CYM,26.496166666666667,1.2948333333333335
1870,CYP,18.807083333333335,1.0704166666666668
